Borough,Month,Year,Cars_And_Taxis,Buses_and_Coaches,Motorbikes,HGVs,LGVs,no2
Greenwich,12,2020,470.2231182795699,18.919354838709676,16.879032258064516,37.223118279569896,125.63172043010752,25.94945944194085
Greenwich,12,2021,467.1182795698925,19.690860215053764,16.341397849462364,37.064516129032256,125.22849462365592,27.644773772865598
Hackney,1,2018,887.494623655914,23.086021505376344,34.513440860215056,66.61559139784946,229.34677419354838,63.91991977438172
Hackney,1,2019,880.9623655913979,23.919354838709676,33.615591397849464,66.68548387096774,227.8709677419355,55.623458666849444
Hackney,1,2020,882.1209677419355,22.962365591397848,34.365591397849464,66.03225806451613,227.80107526881721,55.2842822566398
Hackney,1,2021,909.5806451612904,22.962365591397848,35.57258064516129,68.53763440860214,235.41397849462365,47.65690373204297
Hackney,2,2018,899.9077380952381,22.970238095238095,35.214285714285715,67.61011904761905,232.75892857142858,52.798723256190485
Hackney,2,2019,883.6934523809524,23.705357142857142,33.898809523809526,66.76190476190476,228.58035714285714,58.929685357202345
Hackney,2,2020,881.9540229885057,22.974137931034484,34.327586206896555,66.04597701149426,227.7528735632184,54.80401290718679
Hackney,2,2021,918.2172619047619,23.235119047619047,35.785714285714285,69.47321428571429,238.0595238095238,37.56127275319641
Hackney,3,2018,918.4327956989247,23.225806451612904,35.94892473118279,69.50268817204301,238.09139784946237,56.6002980825914
Hackney,3,2019,880.8602150537635,22.978494623655912,34.303763440860216,65.95698924731182,227.3951612903226,54.33108232163982
Hackney,3,2020,898.3118279569892,23.28494623655914,34.876344086021504,67.74731182795699,232.52956989247312,39.645416689938166
Hackney,3,2021,902.7741935483871,22.725806451612904,35.443548387096776,67.7258064516129,233.3709677419355,41.30261924301613
Hackney,4,2018,895.9722222222222,23.058333333333334,34.980555555555554,67.36666666666666,231.65,54.37343878184443
Hackney,4,2019,882.4472222222222,22.791666666666668,34.49444444444445,65.89722222222223,227.72222222222223,48.046724373272234
Hackney,4,2020,942.0972222222222,23.961111111111112,36.397222222222226,72.23611111111111,245.3,31.336001423511117
Hackney,4,2021,904.6222222222223,22.844444444444445,35.46388888888889,67.96111111111111,233.9611111111111,30.963216848608333
Hackney,5,2018,887.0779569892474,22.615591397849464,34.776881720430104,66.17204301075269,228.90591397849462,48.52484862306449
Hackney,5,2019,882.7231182795699,22.838709677419356,34.446236559139784,65.98387096774194,227.81182795698925,45.298780479231155
Hackney,5,2020,913.4677419354839,23.158602150537636,35.67741935483871,69.03763440860214,236.69354838709677,24.779652515806458
Hackney,5,2021,902.0725806451613,22.782258064516128,35.4005376344086,67.63440860215054,233.19892473118279,32.746159330026906
Hackney,6,2018,886.1083333333333,22.5,34.80277777777778,66.04166666666667,228.51666666666668,42.16882022802222
Hackney,6,2019,881.2944444444445,23.141666666666666,34.2,66.09444444444445,227.60833333333332,39.63883183301112
Hackney,6,2020,889.1666666666666,22.444444444444443,34.98888888888889,66.31944444444444,229.39166666666668,29.318205938583343
Hackney,6,2021,897.2777777777778,22.630555555555556,35.269444444444446,67.15277777777777,231.74444444444444,26.908559098319447
Hackney,7,2018,883.9650537634409,22.736559139784948,34.52150537634409,66.04569892473118,228.08870967741936,50.506873417661275
Hackney,7,2019,879.1639784946236,22.978494623655912,34.196236559139784,65.74462365591398,226.94354838709677,42.88972737528498
Hackney,7,2020,892.5994623655914,22.462365591397848,35.13172043010753,66.65591397849462,230.3494623655914,28.068572597352148
Hackney,7,2021,902.4112903225806,22.811827956989248,35.376344086021504,67.74462365591398,233.34677419354838,26.753021232010774
Hackney,8,2018,882.0295698924731,23.258064516129032,34.11827956989247,66.26612903225806,227.8521505376344,48.05674562862903
Hackney,8,2019,884.8064516129032,22.89516129032258,34.52150537634409,66.22849462365592,228.45698924731184,44.181440818440876
Hackney,8,2020,897.2956989247311,22.642473118279568,35.25,67.14247311827957,231.7688172043011,35.155702571957015
Hackney,8,2021,889.2150537634409,22.45967741935484,34.97043010752688,66.31451612903226,229.40322580645162,27.06858755688172
Hackney,9,2018,882.7305555555556,23.205555555555556,34.21388888888889,66.25277777777778,228.00555555555556,47.88106630919444
Hackney,9,2019,880.3305555555555,22.96388888888889,34.25277777777778,65.86111111111111,227.26111111111112,43.43526380456665
Hackney,9,2020,891.7388888888889,22.43888888888889,35.102777777777774,66.53888888888889,230.09722222222223,43.972166567997256
Hackney,9,2021,893.7388888888889,22.483333333333334,35.15555555555556,66.74722222222222,230.6861111111111,37.72407622274999
Hackney,10,2018,882.3763440860215,23.309139784946236,34.11290322580645,66.33064516129032,227.997311827957,49.19675314379025
Hackney,10,2019,881.3870967741935,23.008064516129032,34.27956989247312,65.99193548387096,227.5483870967742,46.75385545720426
Hackney,10,2020,892.8387096774194,22.483870967741936,35.11021505376344,66.6747311827957,230.3978494623656,42.303174250215065
Hackney,10,2021,892.239247311828,22.508064516129032,35.064516129032256,66.6236559139785,230.2688172043011,37.92470941559413
Hackney,11,2018,882.5361111111112,23.155555555555555,34.24166666666667,66.23055555555555,227.98055555555555,49.44410995244447
Hackney,11,2019,878.9472222222222,23.136111111111113,34.09166666666667,65.90833333333333,226.98611111111111,51.04164188525003
Hackney,11,2020,902.6583333333333,22.775,35.391666666666666,67.74166666666666,233.35833333333332,47.85438019080555
Hackney,11,2021,886.4083333333333,22.386111111111113,34.87777777777778,66.03055555555555,228.57777777777778,43.73013792401112
Hackney,12,2018,881.747311827957,23.596774193548388,33.884408602150536,66.50806451612904,228.0,53.976863340903215
Hackney,12,2019,883.1881720430108,23.115591397849464,34.32795698924731,66.3010752688172,228.16397849462365,52.234240598817216
Hackney,12,2020,900.4704301075269,22.739247311827956,35.314516129032256,67.54301075268818,232.74462365591398,46.299884719247316
Hackney,12,2021,890.3870967741935,22.384408602150536,35.013440860215056,66.3736559139785,229.6048387096774,37.74891702792201
Havering,1,2018,882.1586021505376,29.682795698924732,43.39784946236559,75.09946236559139,252.00537634408602,42.79010899840321
Havering,1,2019,883.9489247311828,30.446236559139784,44.01881720430107,75.03763440860214,252.88172043010752,41.840875782553745
Havering,1,2020,882.2231182795699,29.822580645161292,43.58870967741935,75.04838709677419,252.09139784946237,43.51792423018818
Havering,1,2021,880.5833333333334,28.489247311827956,42.403225806451616,75.34139784946237,251.04301075268816,32.83301195085217
Havering,2,2018,881.1755952380952,29.017857142857142,42.82440476190476,75.25297619047619,251.45833333333334,38.67313966264883
Havering,2,2019,883.3541666666666,30.19047619047619,43.833333333333336,75.07738095238095,252.58630952380952,51.392434003124976
Havering,2,2020,882.3649425287356,29.85919540229885,43.5948275862069,75.02011494252874,252.15804597701148,29.79605134372698
Havering,2,2021,880.0327380952381,28.172619047619047,42.098214285714285,75.39285714285714,250.74404761904762,32.39496357482143
Havering,3,2018,880.008064516129,28.204301075268816,42.12096774193548,75.43010752688173,250.71505376344086,41.01210634833332
Havering,3,2019,882.4247311827957,29.927419354838708,43.615591397849464,75.02150537634408,252.21236559139786,33.45795774282257
Havering,3,2020,881.9059139784946,29.18010752688172,43.016129032258064,75.25537634408602,251.70967741935485,22.373919388473144
Havering,3,2021,880.736559139785,28.733870967741936,42.58870967741935,75.24193548387096,251.19623655913978,28.992889387341403
Havering,4,2018,881.5861111111111,29.225,43.013888888888886,75.21388888888889,251.69166666666666,35.44229109321109
Havering,4,2019,882.1,29.791666666666668,43.516666666666666,75.03055555555555,252.00833333333333,30.320223951263884
Havering,4,2020,881.0972222222222,27.319444444444443,41.34722222222222,75.94166666666666,250.5888888888889,17.9419382529611
Havering,4,2021,880.8,28.725,42.56666666666667,75.28055555555555,251.19722222222222,18.631691411727804
Havering,5,2018,881.7043010752689,29.451612903225808,43.23924731182796,75.0752688172043,251.747311827957,29.015679543682747
Havering,5,2019,882.1451612903226,29.760752688172044,43.456989247311824,75.03763440860214,252.0268817204301,25.491373451690873
Havering,5,2020,880.8091397849462,28.400537634408604,42.293010752688176,75.44623655913979,251.05376344086022,14.708823541010766
Havering,5,2021,880.744623655914,28.809139784946236,42.604838709677416,75.19623655913979,251.20430107526883,23.145511504819893
Havering,6,2018,881.7361111111111,29.38888888888889,43.21111111111111,75.03888888888889,251.775,21.076684488897232
Havering,6,2019,882.5222222222222,29.997222222222224,43.669444444444444,75.03055555555555,252.25833333333333,27.867604800533343
Havering,6,2020,881.4972222222223,29.305555555555557,43.00555555555555,75.09444444444445,251.65,20.735172745188898
Havering,6,2021,881.0083333333333,28.97222222222222,42.775,75.13055555555556,251.34166666666667,18.823185828858335
Havering,7,2018,882.0268817204301,29.682795698924732,43.38172043010753,75.02150537634408,251.96236559139786,33.63189726164781
Havering,7,2019,882.5967741935484,30.018817204301076,43.75268817204301,75.01344086021506,252.29301075268816,26.729629771838724
Havering,7,2020,881.2715053763441,29.155913978494624,42.89247311827957,75.1263440860215,251.53225806451613,18.809464234965063
Havering,7,2021,880.8548387096774,28.798387096774192,42.63172043010753,75.25,251.24462365591398,19.870967482233887
Havering,8,2018,882.7284946236559,30.03494623655914,43.70161290322581,75.04301075268818,252.3709677419355,28.6415905318656
Havering,8,2019,882.1182795698925,29.682795698924732,43.42204301075269,75.07795698924731,252.01344086021504,29.092021733029547
Havering,8,2020,880.9677419354839,28.99462365591398,42.77150537634409,75.14784946236558,251.33333333333334,23.44110148753763
Havering,8,2021,881.4274193548387,29.295698924731184,43.04838709677419,75.08870967741936,251.60752688172042,20.293209562897847
Havering,9,2018,882.6777777777778,29.958333333333332,43.638888888888886,75.04166666666667,252.31944444444446,31.027679329647217
Havering,9,2019,882.4472222222222,29.93611111111111,43.65277777777778,75.03055555555555,252.27777777777777,25.968340516000016
Havering,9,2020,881.3416666666667,29.17222222222222,42.916666666666664,75.125,251.575,25.617161680908335
Havering,9,2021,881.2527777777777,29.09722222222222,42.88611111111111,75.12777777777778,251.52777777777777,26.39996681201666
Havering,10,2018,882.8897849462365,30.059139784946236,43.706989247311824,75.0510752688172,252.41129032258064,34.94130475887097
Havering,10,2019,882.4758064516129,29.948924731182796,43.61290322580645,75.03763440860214,252.24193548387098,34.22720171884142
Havering,10,2020,881.8010752688172,29.115591397849464,42.916666666666664,75.1774193548387,251.65322580645162,31.12127030698119
Havering,10,2021,881.3629032258065,29.153225806451612,42.946236559139784,75.10483870967742,251.58602150537635,31.73302752491936
Havering,11,2018,882.6416666666667,29.969444444444445,43.66111111111111,75.03611111111111,252.2888888888889,43.251790217277744
Havering,11,2019,882.6888888888889,30.052777777777777,43.80555555555556,75.01388888888889,252.35555555555555,42.857424445000014
Havering,11,2020,880.7861111111112,28.775,42.63611111111111,75.21388888888889,251.2111111111111,40.782327421972205
Havering,11,2021,881.6388888888889,29.397222222222222,43.11666666666667,75.04444444444445,251.7722222222222,33.769709703533344
Havering,12,2018,883.247311827957,30.260752688172044,43.87903225806452,75.04032258064517,252.58333333333334,47.06246784365588
Havering,12,2019,882.3360215053764,29.852150537634408,43.615591397849464,75.05645161290323,252.19354838709677,42.39645732909675
Havering,12,2020,880.9489247311828,28.841397849462364,42.723118279569896,75.1989247311828,251.31989247311827,38.652693227430106
Havering,12,2021,881.2930107526881,29.153225806451612,43.02150537634409,75.0725806451613,251.50806451612902,32.55423450293545
Islington,1,2018,1205.3521505376343,31.53494623655914,38.30107526881721,84.08064516129032,289.43548387096774,46.18532533908607
Islington,1,2019,1291.75,34.27956989247312,40.70967741935484,90.87096774193549,309.5403225806452,47.53807813529033
Islington,1,2020,1220.5940860215053,32.064516129032256,38.56720430107527,85.10483870967742,292.6989247311828,41.91731168967742
Islington,1,2021,1086.8897849462367,27.478494623655912,35.376344086021504,74.9247311827957,262.51612903225805,33.179001076344086
Islington,2,2018,1133.3154761904761,29.11904761904762,36.461309523809526,78.34821428571429,272.76488095238096,43.781563773303574
Islington,2,2019,1266.6011904761904,33.4375,40.095238095238095,89.11011904761905,303.98214285714283,51.57699129336309
Islington,2,2020,1222.7729885057472,32.117816091954026,38.62643678160919,85.2183908045977,293.1522988505747,34.46081944221263
Islington,2,2021,1072.1994047619048,26.848214285714285,35.330357142857146,74.55059523809524,260.3065476190476,31.02111403183929
Islington,3,2018,1050.736559139785,26.274193548387096,34.33870967741935,71.70967741935483,253.7258064516129,43.34116325122853
Islington,3,2019,1228.532258064516,32.33870967741935,38.755376344086024,85.68817204301075,294.51075268817203,32.442380715376345
Islington,3,2020,1167.8279569892472,30.169354838709676,37.52956989247312,81.50537634408602,281.52150537634407,28.35407012953495
Islington,3,2021,1101.9543010752689,28.043010752688172,35.564516129032256,75.71505376344086,265.252688172043,28.155891842099454
Islington,4,2018,1152.35,29.744444444444444,36.830555555555556,79.57777777777778,276.81388888888887,41.701252477694446
Islington,4,2019,1209.6277777777777,31.719444444444445,38.266666666666666,84.22222222222223,290.02777777777777,27.243899911480558
Islington,4,2020,1019.5555555555555,24.83888888888889,34.733333333333334,71.71944444444445,250.73333333333332,17.89277548236667
Islington,4,2021,1101.7805555555556,28.025,35.66111111111111,75.86111111111111,265.4888888888889,19.03734405415555
Islington,5,2018,1171.5483870967741,30.43548387096774,37.185483870967744,81.04032258064517,280.98655913978496,34.149182895537656
Islington,5,2019,1209.3252688172042,31.704301075268816,38.22043010752688,84.09677419354838,289.9516129032258,24.447133889661306
Islington,5,2020,1087.739247311828,27.454301075268816,35.62903225806452,75.39784946236558,263.4543010752688,14.200986172954291
Islington,5,2021,1107.989247311828,28.258064516129032,35.73118279569893,76.25268817204301,266.7096774193548,21.172822507537635
Islington,6,2018,1168.7333333333333,30.35,37.172222222222224,80.84166666666667,280.26944444444445,27.336792587027787
Islington,6,2019,1236.3194444444443,32.608333333333334,38.98888888888889,86.35277777777777,296.38055555555553,25.63347132330279
Islington,6,2020,1158.7972222222222,30.03611111111111,37.00555555555555,80.27222222222223,278.375,16.793883997083327
Islington,6,2021,1120.4055555555556,28.72222222222222,35.958333333333336,76.97777777777777,269.1694444444444,19.417572289163893
Islington,7,2018,1197.6290322580646,31.317204301075268,37.96774193548387,83.13709677419355,287.1263440860215,34.95855185524194
Islington,7,2019,1235.3817204301076,32.575268817204304,38.90860215053763,86.25,296.0510752688172,25.996349925680093
Islington,7,2020,1141.4543010752689,29.443548387096776,36.564516129032256,78.85483870967742,274.3037634408602,17.804328855293008
Islington,7,2021,1118.725806451613,28.5752688172043,36.185483870967744,77.54032258064517,269.8306451612903,17.414826788182786
Islington,8,2018,1238.978494623656,32.67204301075269,39.104838709677416,86.56451612903226,296.97849462365593,34.361812502419355
Islington,8,2019,1205.5645161290322,31.567204301075268,38.26881720430107,84.09408602150538,289.494623655914,26.450303806215068
Islington,8,2020,1126.8629032258063,28.903225806451612,36.23118279569893,77.83333333333333,271.10752688172045,23.914938263120984
Islington,8,2021,1156.7016129032259,29.93010752688172,36.9005376344086,79.98655913978494,277.63978494623655,17.261289691478485
Islington,9,2018,1231.9083333333333,32.44166666666667,38.97222222222222,85.98333333333333,295.3666666666667,35.47179135291665
Islington,9,2019,1228.0222222222221,32.31388888888889,38.725,85.63055555555556,294.34444444444443,26.770133724058343
Islington,9,2020,1144.2666666666667,29.525,36.602777777777774,79.02222222222223,274.8277777777778,24.0714073518389
Islington,9,2021,1132.9694444444444,29.15277777777778,36.28611111111111,78.03333333333333,272.0833333333333,21.519754381469454
Islington,10,2018,1244.6532258064517,32.78763440860215,39.33064516129032,87.15591397849462,298.53225806451616,38.583301653118276
Islington,10,2019,1227.9462365591398,32.293010752688176,38.733870967741936,85.61827956989248,294.31720430107526,34.61403764007258
Islington,10,2020,1142.510752688172,29.43548387096774,36.60215053763441,78.97311827956989,274.6209677419355,27.499732722747297
Islington,10,2021,1143.1586021505377,29.47043010752688,36.526881720430104,78.85483870967742,274.5241935483871,35.50691192872849
Islington,11,2018,1230.6277777777777,32.37222222222222,38.891666666666666,85.8638888888889,294.9222222222222,43.0462631155
Islington,11,2019,1246.525,32.93333333333333,39.24166666666667,87.14444444444445,298.7055555555556,40.63360963619446
Islington,11,2020,1107.7722222222221,28.25,35.78888888888889,76.3638888888889,266.85555555555555,35.4623728465222
Islington,11,2021,1167.8777777777777,30.333333333333332,37.138888888888886,80.78611111111111,280.1611111111111,36.13089515249444
Islington,12,2018,1266.3602150537633,33.51075268817204,39.946236559139784,88.86827956989248,303.60215053763443,46.172898329508094
Islington,12,2019,1225.3817204301076,32.223118279569896,38.73924731182796,85.5241935483871,293.9247311827957,39.452069940080634
Islington,12,2020,1112.4408602150538,28.408602150537636,35.814516129032256,76.48924731182795,267.5833333333333,34.85297863854843
Islington,12,2021,1144.8602150537633,29.5,36.55913978494624,78.93010752688173,274.7795698924731,29.64402336121237
Lambeth,1,2018,1213.52688172043,32.95967741935484,44.26881720430107,91.35483870967742,314.6639784946237,72.76843766387098
Lambeth,1,2019,1262.1290322580646,34.744623655913976,45.93279569892473,95.31451612903226,327.39516129032256,53.43588059997309
Lambeth,1,2020,1224.8521505376343,33.4005376344086,44.62096774193548,92.23924731182795,317.5967741935484,60.38810240916664
Lambeth,1,2021,1138.467741935484,30.233870967741936,41.903225806451616,85.4758064516129,295.1639784946237,53.25413174225807
Lambeth,2,2018,1170.8720238095239,31.407738095238095,42.92559523809524,88.0,303.5892857142857,74.9472397860417
Lambeth,2,2019,1245.5089285714287,34.13690476190476,45.36904761904762,93.97916666666667,323.0595238095238,51.484102757857144
Lambeth,2,2020,1226.3706896551723,33.47701149425287,44.672413793103445,92.31896551724138,318.0028735632184,47.766727359971284
Lambeth,2,2021,1120.419642857143,29.514880952380953,41.395833333333336,84.13392857142857,290.4970238095238,48.91438566035713
Lambeth,3,2018,1121.252688172043,29.53494623655914,41.35752688172043,84.19086021505376,290.73655913978496,71.38448327220428
Lambeth,3,2019,1230.008064516129,33.556451612903224,44.77150537634409,92.65053763440861,318.94086021505376,52.78757627709676
Lambeth,3,2020,1185.1827956989248,31.905913978494624,43.42204301075269,89.18548387096774,307.3010752688172,43.58183543166666
Lambeth,3,2021,1153.739247311828,30.822580645161292,42.33870967741935,86.63172043010752,299.09139784946234,54.73167922432793
Lambeth,4,2018,1184.4388888888889,31.92222222222222,43.31666666666667,89.06111111111112,307.1222222222222,70.32200665886113
Lambeth,4,2019,1219.4888888888888,33.21944444444444,44.44722222222222,91.79166666666667,316.1777777777778,59.11346398024998
Lambeth,4,2020,1068.1194444444445,27.441666666666666,39.88611111111111,80.23611111111111,277.00555555555553,34.93905724289726
Lambeth,4,2021,1151.7333333333333,30.705555555555556,42.27777777777778,86.45555555555555,298.6166666666667,47.594168542999995
Lambeth,5,2018,1198.516129032258,32.446236559139784,43.72043010752688,90.08602150537635,310.6747311827957,67.7943139431452
Lambeth,5,2019,1219.1075268817203,33.20161290322581,44.405913978494624,91.72849462365592,316.0725806451613,49.03975561448926
Lambeth,5,2020,1133.22311827957,29.997311827956988,41.76075268817204,85.12096774193549,293.84139784946234,29.899146386454294
Lambeth,5,2021,1157.0833333333333,30.884408602150536,42.454301075268816,86.89516129032258,299.9569892473118,41.316797769865595
Lambeth,6,2018,1196.9527777777778,32.416666666666664,43.63333333333333,89.8861111111111,310.31666666666666,59.42082114530555
Lambeth,6,2019,1233.8916666666667,33.736111111111114,44.955555555555556,92.93055555555556,319.9638888888889,43.45170873311113
Lambeth,6,2020,1187.7444444444445,32.025,43.38333333333333,89.2388888888889,307.8777777777778,37.38927050020554
Lambeth,6,2021,1167.6583333333333,31.34722222222222,42.73888888888889,87.64722222222223,302.68055555555554,47.40269864063889
Lambeth,7,2018,1212.9086021505377,32.94892473118279,44.206989247311824,91.21505376344086,314.4569892473118,63.98527735424729
Lambeth,7,2019,1234.0806451612902,33.744623655913976,44.905913978494624,92.93817204301075,320.02150537634407,45.82998623967745
Lambeth,7,2020,1178.0672043010752,31.71505376344086,43.043010752688176,88.47849462365592,305.36290322580646,38.441138398532225
Lambeth,7,2021,1158.6075268817203,30.940860215053764,42.52150537634409,87.03494623655914,300.39247311827955,47.635076428440875
Lambeth,8,2018,1235.1586021505377,33.793010752688176,44.97043010752688,93.08602150537635,320.30645161290323,58.269728550053756
Lambeth,8,2019,1213.3225806451612,32.96236559139785,44.255376344086024,91.34139784946237,314.6209677419355,45.31173453016131
Lambeth,8,2020,1168.0456989247311,31.3252688172043,42.763440860215056,87.71236559139786,302.8225806451613,43.52605699959676
Lambeth,8,2021,1188.5403225806451,32.06182795698925,43.40860215053763,89.29301075268818,308.0860215053763,44.1554178185457
Lambeth,9,2018,1230.5555555555557,33.611111111111114,44.85,92.69166666666666,319.1333333333333,40.40158803930558
Lambeth,9,2019,1229.6361111111112,33.56111111111111,44.75555555555555,92.60277777777777,318.85555555555555,46.545377586722225
Lambeth,9,2020,1180.5277777777778,31.791666666666668,43.141666666666666,88.65,305.9888888888889,49.27867118525
Lambeth,9,2021,1174.7444444444445,31.57777777777778,42.93611111111111,88.23055555555555,304.50555555555553,49.43135133036115
Lambeth,10,2018,1236.1774193548388,33.81182795698925,45.0,93.18817204301075,320.60752688172045,49.27214492077959
Lambeth,10,2019,1229.5860215053763,33.55913978494624,44.763440860215056,92.58602150537635,318.8333333333333,55.1563981450538
Lambeth,10,2020,1178.25,31.68010752688172,43.064516129032256,88.50268817204301,305.41129032258067,48.754936714139795
Lambeth,10,2021,1180.6263440860216,31.78494623655914,43.174731182795696,88.66666666666667,306.0295698924731,44.103938061357546
Lambeth,11,2018,1230.7555555555555,33.61944444444445,44.827777777777776,92.70277777777778,319.14444444444445,48.67576966724997
Lambeth,11,2019,1240.1972222222223,33.958333333333336,45.13611111111111,93.45277777777778,321.6222222222222,64.14405956091663
Lambeth,11,2020,1155.1083333333333,30.85,42.40555555555556,86.73055555555555,299.45,56.543109551666674
Lambeth,11,2021,1195.75,32.327777777777776,43.6,89.875,309.9472222222222,53.01822001361114
Lambeth,12,2018,1248.9032258064517,34.303763440860216,45.47849462365591,94.19086021505376,323.9516129032258,49.27454004822575
Lambeth,12,2019,1226.8387096774193,33.465053763440864,44.69892473118279,92.39784946236558,318.14516129032256,58.02335145155915
Lambeth,12,2020,1160.717741935484,31.059139784946236,42.545698924731184,87.14247311827957,300.8763440860215,52.21213891225805
Lambeth,12,2021,1182.5645161290322,31.846774193548388,43.19086021505376,88.86559139784946,306.55913978494624,47.382367165787585
Lewisham,1,2018,772.3736559139785,15.051075268817204,32.6505376344086,60.13172043010753,210.3978494623656,54.193628275349504
Lewisham,1,2019,774.6236559139785,14.018817204301076,33.233870967741936,60.06182795698925,211.99193548387098,51.08650301696235
Lewisham,1,2020,771.9731182795699,14.924731182795698,32.736559139784944,60.09139784946237,210.46774193548387,41.47060788276878
Lewisham,1,2021,770.4059139784946,16.118279569892472,31.817204301075268,60.28763440860215,208.50806451612902,41.838901915107535
Lewisham,2,2018,772.6190476190476,15.613095238095237,32.3125,60.36309523809524,209.76488095238096,53.41300201244041
Lewisham,2,2019,772.9047619047619,14.339285714285714,33.01488095238095,60.01190476190476,211.16071428571428,49.1014412921131
Lewisham,2,2020,772.0114942528736,14.910919540229886,32.72126436781609,60.11494252873563,210.55172413793105,34.80283640236781
Lewisham,2,2021,769.0625,16.291666666666668,31.607142857142858,60.104166666666664,207.72619047619048,33.527628094913695
Lewisham,3,2018,772.7983870967741,16.080645161290324,31.943548387096776,60.594086021505376,208.997311827957,51.19245725661286
Lewisham,3,2019,771.9059139784946,14.833333333333334,32.776881720430104,60.09139784946237,210.56182795698925,39.28279588889785
Lewisham,3,2020,771.8494623655914,15.290322580645162,32.413978494623656,60.18010752688172,209.6505376344086,33.15205035182794
Lewisham,3,2021,770.9381720430108,16.037634408602152,31.946236559139784,60.263440860215056,208.93548387096774,34.74272181298384
Lewisham,4,2018,771.7638888888889,15.411111111111111,32.38333333333333,60.25,209.76388888888889,44.68378501505559
Lewisham,4,2019,771.5083333333333,15.041666666666666,32.63055555555555,60.09444444444444,210.21666666666667,44.94650882466668
Lewisham,4,2020,768.7055555555555,16.544444444444444,31.227777777777778,60.202777777777776,206.53333333333333,28.53884977229444
Lewisham,4,2021,771.4833333333333,15.969444444444445,32.0,60.32222222222222,209.05555555555554,36.0039549681889
Lewisham,5,2018,771.002688172043,15.46774193548387,32.376344086021504,60.145161290322584,209.68817204301075,46.667152033360196
Lewisham,5,2019,771.489247311828,15.102150537634408,32.653225806451616,60.11827956989247,210.21505376344086,35.84683274481186
Lewisham,5,2020,770.1908602150538,16.067204301075268,31.838709677419356,60.215053763440864,208.31720430107526,25.723235741354852
Lewisham,5,2021,771.3145161290323,15.978494623655914,32.03225806451613,60.325268817204304,209.09408602150538,28.751592032204307
Lewisham,6,2018,770.4666666666667,15.602777777777778,32.294444444444444,60.11944444444445,209.5361111111111,40.37344092066668
Lewisham,6,2019,772.2583333333333,14.719444444444445,32.81388888888889,60.08611111111111,210.76666666666668,32.55241091808331
Lewisham,6,2020,770.1111111111111,15.73611111111111,32.19166666666667,60.11666666666667,209.24722222222223,32.50384987504723
Lewisham,6,2021,771.1722222222222,15.911111111111111,32.077777777777776,60.30277777777778,209.24166666666667,29.878204565750003
Lewisham,7,2018,771.3602150537635,15.244623655913978,32.52150537634409,60.145161290322584,210.05645161290323,43.895499660564525
Lewisham,7,2019,771.5779569892474,14.78763440860215,32.844086021505376,60.043010752688176,210.5241935483871,32.13789290094085
Lewisham,7,2020,770.2177419354839,15.85752688172043,32.086021505376344,60.163978494623656,209.13440860215053,31.293775510973152
Lewisham,7,2021,771.4623655913979,16.016129032258064,32.013440860215056,60.25806451612903,209.0994623655914,27.828834263360214
Lewisham,8,2018,772.5,14.631720430107526,32.865591397849464,60.04838709677419,210.8521505376344,37.31155249059136
Lewisham,8,2019,770.6155913978495,15.126344086021506,32.553763440860216,60.03763440860215,209.86290322580646,31.215774348575273
Lewisham,8,2020,770.8682795698925,15.908602150537634,32.06182795698925,60.22849462365591,209.11827956989248,31.09220009319087
Lewisham,8,2021,770.7876344086021,15.733870967741936,32.21774193548387,60.153225806451616,209.41935483870967,21.97595796153493
Lewisham,9,2018,772.1527777777778,14.766666666666667,32.772222222222226,60.080555555555556,210.70555555555555,39.171327937472235
Lewisham,9,2019,771.4722222222222,14.883333333333333,32.77777777777778,60.06111111111111,210.46666666666667,31.507677748305568
Lewisham,9,2020,770.325,15.813888888888888,32.138888888888886,60.15833333333333,209.17777777777778,39.673907728361094
Lewisham,9,2021,770.5305555555556,15.891666666666667,32.080555555555556,60.18611111111111,209.16666666666666,34.14234142844445
Lewisham,10,2018,772.5430107526881,14.60752688172043,32.884408602150536,60.06182795698925,210.86559139784947,43.41074696104842
Lewisham,10,2019,772.005376344086,14.85483870967742,32.73118279569893,60.075268817204304,210.57258064516128,39.53870989075269
Lewisham,10,2020,770.739247311828,15.846774193548388,32.11021505376344,60.166666666666664,209.22043010752688,34.20635485602149
Lewisham,10,2021,771.0268817204301,15.78763440860215,32.16935483870968,60.19892473118279,209.40322580645162,31.248121388413974
Lewisham,11,2018,772.1972222222222,14.766666666666667,32.775,60.102777777777774,210.69722222222222,43.91065543077778
Lewisham,11,2019,772.1666666666666,14.627777777777778,32.91388888888889,60.047222222222224,210.82777777777778,47.05057330544443
Lewisham,11,2020,770.7055555555555,15.988888888888889,31.966666666666665,60.24722222222222,208.87777777777777,39.90024189563889
Lewisham,11,2021,770.5361111111112,15.652777777777779,32.25833333333333,60.138888888888886,209.48055555555555,42.44661393825
Lewisham,12,2018,773.741935483871,14.317204301075268,33.053763440860216,60.08870967741935,211.502688172043,45.11307653870968
Lewisham,12,2019,772.260752688172,14.806451612903226,32.78763440860215,60.094086021505376,210.60752688172042,42.57100238776882
Lewisham,12,2020,771.0430107526881,15.951612903225806,32.02150537634409,60.24731182795699,209.06989247311827,39.21898840486558
Lewisham,12,2021,770.4381720430108,15.862903225806452,32.08870967741935,60.155913978494624,209.2741935483871,41.39505809618816
